date,store,category,units_sold,revenue,revenue_rolling_7,revenue_rolling_30
2022-11-13,Store_A,Jackets,205,15963.67,12685.971428571429,10761.806666666667
2022-11-13,Store_A,Dresses,198,11558.99,11140.714285714286,11062.559666666666
2022-11-13,Store_A,Shoes,214,20934.91,12200.608571428571,11591.577
2022-11-13,Store_A,Accessories,179,4889.19,11135.08142857143,11161.401000000002
2022-11-13,Store_C,Jackets,196,15284.64,12413.295714285714,11382.778333333332
2022-11-13,Store_B,Jeans,197,13653.24,13995.45,11464.534666666668
2022-11-13,Store_B,Jackets,179,2339.08,12089.102857142858,11290.843333333332
2022-11-13,Store_B,Dresses,192,13928.88,11798.41857142857,11595.8
2022-11-13,Store_B,Shoes,184,17763.64,12684.797142857144,11533.711000000001
2022-11-13,Store_B,Accessories,219,13484.06,11620.39,11763.466333333334
2022-11-13,Store_C,T-Shirts,187,8025.96,12068.5,11908.097666666667
2022-11-13,Store_B,T-Shirts,205,5810.31,10715.024285714286,11693.252666666667
2022-11-14,Store_C,Accessories,229,5430.8,9540.39,11701.292
2022-11-14,Store_D,T-Shirts,197,15550.8,11427.778571428571,11754.754666666666
2022-11-14,Store_D,Jeans,186,2697.47,9823.291428571427,11754.967
2022-11-14,Store_D,Jackets,209,10689.77,8812.738571428572,11929.009333333332
2022-11-14,Store_D,Dresses,201,6863.57,7866.954285714286,12050.506
2022-11-14,Store_D,Shoes,204,14120.29,8737.572857142857,12045.84
2022-11-14,Store_E,Jeans,219,15832.05,10169.25,12287.241666666667
2022-11-14,Store_E,T-Shirts,174,11984.96,11105.55857142857,12118.187
2022-11-14,Store_E,Jackets,185,4718.03,9558.02,11647.456333333334
2022-11-14,Store_E,Dresses,172,8969.34,10454.001428571428,11490.546666666665
2022-11-14,Store_E,Shoes,206,6040.84,9789.868571428571,11079.356
2022-11-14,Store_C,Shoes,209,12691.38,10622.412857142857,11068.8
2022-11-14,Store_D,Accessories,175,9926.24,10023.262857142856,10653.815
2022-11-14,Store_C,Dresses,211,5376.27,8529.58,10382.502333333334
2022-11-14,Store_E,Accessories,213,2692.9,7202.142857142857,10060.669666666665
2022-11-14,Store_C,Jeans,196,11537.62,8176.37,10234.018999999998
2022-11-14,Store_A,T-Shirts,204,16461.1,9246.621428571429,10696.783666666666
2022-11-14,Store_A,Jeans,215,15351.97,10576.782857142856,10685.732333333332
2022-11-14,Store_A,Jackets,206,20028.01,11624.872857142856,10821.210333333333
2022-11-14,Store_A,Dresses,194,8577.01,11432.125714285712,10721.811
2022-11-14,Store_A,Shoes,188,9359.74,12001.192857142856,10335.972
2022-11-14,Store_A,Accessories,204,4739.36,12293.544285714286,10330.977666666666
2022-11-14,Store_C,Jackets,193,9715.39,12033.225714285714,10145.336
2022-11-14,Store_B,Jeans,205,8480.49,10893.138571428572,9972.910999999998
2022-11-14,Store_B,Jackets,211,13942.7,10691.814285714285,10359.698333333334
2022-11-14,Store_B,Dresses,205,19352.83,10595.36,10540.496666666668
2022-11-14,Store_B,Shoes,228,11644.59,11033.585714285715,10336.528333333332
2022-11-14,Store_B,Accessories,213,10142.46,11145.402857142859,10225.141666666666
2022-11-14,Store_C,T-Shirts,194,8520.14,11685.514285714287,10241.614333333333
2022-11-14,Store_B,T-Shirts,218,8801.36,11554.938571428573,10341.315999999999
2022-11-15,Store_C,Shoes,212,15065.34,12495.631428571429,10662.467333333334
2022-11-15,Store_C,Accessories,182,11131.43,12094.021428571428,10515.155
2022-11-15,Store_D,T-Shirts,159,13951.91,11322.461428571429,10890.302999999998
2022-11-15,Store_D,Jeans,203,6126.72,10534.194285714286,10738.201333333334
2022-11-15,Store_D,Jackets,212,2856.16,9493.294285714286,10604.621000000001
2022-11-15,Store_D,Dresses,215,10371.5,9757.774285714286,10479.661333333332
2022-11-15,Store_E,Jeans,193,4905.06,9201.16,10115.428333333333
2022-11-15,Store_D,Accessories,219,21377.78,10102.937142857143,10428.522333333334
2022-11-15,Store_E,T-Shirts,217,20192.99,11397.445714285714,10944.354333333333
2022-11-15,Store_E,Jackets,221,21086.26,12416.638571428572,11348.251666666669
2022-11-15,Store_E,Dresses,183,9931.69,12960.205714285714,11477.946666666667
2022-11-15,Store_E,Shoes,223,17649.1,15073.482857142857,11643.204
2022-11-15,Store_C,Dresses,205,10638.36,15111.605714285715,11666.941333333332
2022-11-15,Store_D,Shoes,225,13805.81,16383.141428571427,11947.926
2022-11-15,Store_E,Accessories,181,15665.59,15567.114285714284,12380.349
2022-11-15,Store_C,Jackets,184,15450.07,14889.554285714286,12510.764000000001
2022-11-15,Store_C,T-Shirts,207,13128.02,13752.662857142857,12399.661333333332
2022-11-15,Store_C,Jeans,197,17156.84,14784.827142857142,12459.823666666667
2022-11-15,Store_A,T-Shirts,217,5815.06,13094.25,11986.058666666668
2022-11-15,Store_A,Jeans,189,11429.23,13207.231428571427,12081.132666666666
2022-11-15,Store_A,Jackets,214,12719.58,13052.055714285714,12193.127333333334
2022-11-15,Store_A,Shoes,196,19472.6,13595.914285714287,12684.235333333336
2022-11-15,Store_A,Accessories,199,10652.84,12910.595714285713,12715.483666666667
2022-11-15,Store_A,Dresses,203,3361.99,11515.448571428571,12544.867
2022-11-15,Store_B,Jeans,223,7534.76,10140.865714285714,12331.269
2022-11-15,Store_B,Jackets,196,11504.1,10953.585714285715,12069.644666666665
2022-11-15,Store_B,Dresses,197,8786.1,10575.995714285715,11974.361666666668
2022-11-15,Store_B,Shoes,205,3587.0,9271.341428571428,11755.846333333333
2022-11-15,Store_B,Accessories,185,4934.21,7194.428571428572,11636.315333333334
2022-11-15,Store_B,T-Shirts,224,10085.13,7113.327142857144,11679.107666666667
2022-11-16,Store_D,Shoes,207,4404.87,7262.3099999999995,11323.758666666667
2022-11-16,Store_D,T-Shirts,216,2826.21,6589.660000000001,11046.918
2022-11-16,Store_D,Jeans,194,11701.54,6617.865714285714,10971.905666666667
2022-11-16,Store_D,Jackets,218,18096.72,7947.954285714286,11370.905666666666
2022-11-16,Store_D,Dresses,194,4950.41,8142.727142857142,11440.714
2022-11-16,Store_D,Accessories,194,7698.03,8537.558571428572,11351.598333333333
2022-11-16,Store_C,Accessories,230,16909.5,9512.468571428572,11751.746333333334
2022-11-16,Store_E,Jeans,229,22535.15,12102.50857142857,11790.325333333334
2022-11-16,Store_E,Jackets,182,17247.06,14162.630000000001,11692.127666666667
2022-11-16,Store_E,Dresses,215,3790.43,13032.471428571429,11115.6
2022-11-16,Store_E,Shoes,194,2157.43,10755.429999999998,10856.458
2022-11-16,Store_E,Accessories,232,9802.82,11448.631428571429,10594.915333333334
2022-11-16,Store_E,T-Shirts,244,20678.72,13303.015714285715,10929.594000000001
2022-11-16,Store_C,Shoes,188,14203.91,12916.502857142857,10942.864000000001
2022-11-16,Store_C,Dresses,195,8870.96,10964.475714285714,10716.376333333332
2022-11-16,Store_A,T-Shirts,188,4291.75,9113.717142857144,10344.432333333332
2022-11-16,Store_C,Jackets,180,4102.0,9158.227142857142,10043.565
2022-11-16,Store_A,Jeans,192,16430.32,11197.211428571429,10019.347666666667
2022-11-16,Store_A,Jackets,170,15620.98,12028.377142857145,10346.211666666666
2022-11-16,Store_A,Dresses,206,10381.46,10557.34,10311.286
2022-11-16,Store_A,Accessories,200,15082.32,10682.827142857142,10390.044
2022-11-16,Store_B,T-Shirts,205,9395.23,10757.722857142857,10054.131666666664
2022-11-16,Store_A,Shoes,200,19233.03,12892.191428571428,10340.138
2022-11-16,Store_B,Jackets,208,3141.05,12754.912857142857,10332.773333333334
2022-11-16,Store_B,Dresses,200,13960.8,12402.124285714284,10546.974666666667
2022-11-16,Store_B,Shoes,218,14064.87,12179.822857142857,10632.333666666667
2022-11-16,Store_B,Accessories,179,7502.47,11768.53857142857,10589.546
2022-11-16,Store_C,T-Shirts,202,17675.11,12138.937142857143,11059.149666666666
2022-11-16,Store_C,Jeans,232,16929.33,13215.237142857144,11458.987
2022-11-16,Store_B,Jeans,188,15889.47,12737.585714285715,11652.465
2022-11-17,Store_D,Shoes,204,20085.8,15158.264285714287,12175.162666666665
2022-11-17,Store_D,T-Shirts,239,11467.37,14802.06,12463.201333333333
2022-11-17,Store_D,Jeans,214,12161.26,14530.115714285714,12478.525333333331
2022-11-17,Store_D,Jackets,180,12920.09,15304.061428571427,12305.971
2022-11-17,Store_D,Dresses,215,18344.42,15399.677142857141,12752.438
2022-11-17,Store_D,Accessories,176,4767.9,13662.33,12654.767
2022-11-17,Store_C,Jackets,217,16611.51,13765.47857142857,12644.834
2022-11-17,Store_E,Jeans,197,2735.37,11286.845714285711,11984.841333333334
2022-11-17,Store_E,Jackets,160,8065.4,10800.85,11678.785999999998
2022-11-17,Store_E,Dresses,197,16550.08,11427.824285714287,12104.107666666667
2022-11-17,Store_E,Shoes,208,16999.23,12010.55857142857,12598.834333333332
2022-11-17,Store_E,Accessories,182,10353.84,10869.047142857142,12617.201666666666
2022-11-17,Store_C,Accessories,203,12312.5,11946.847142857141,12338.327666666668
2022-11-17,Store_E,T-Shirts,199,13128.61,11449.289999999999,12302.484333333332
2022-11-17,Store_C,Shoes,199,3651.03,11580.098571428573,12128.486666666668
2022-11-17,Store_B,Shoes,209,19401.08,13199.481428571427,12632.131
2022-11-17,Store_A,Accessories,192,9404.79,12178.725714285714,12808.890666666668
2022-11-17,Store_C,Jeans,211,13032.42,11612.038571428571,12695.627333333334
2022-11-17,Store_C,T-Shirts,201,5292.56,10888.998571428572,12351.346666666666
2022-11-17,Store_B,Accessories,216,2212.6,9446.155714285716,12079.051333333333
2022-11-17,Store_B,Dresses,202,20085.8,10440.039999999999,12245.834
2022-11-17,Store_B,Jackets,226,11364.51,11541.965714285716,12311.476666666666
2022-11-17,Store_B,Jeans,218,15078.72,10924.485714285716,12172.999666666667
2022-11-17,Store_B,T-Shirts,182,2306.12,9910.39,12145.168666666666
2022-11-17,Store_C,Dresses,201,11356.52,9670.975714285714,12058.359333333334
2022-11-17,Store_A,Shoes,205,7527.56,9990.261428571428,11840.449
2022-11-17,Store_A,Dresses,199,13621.01,11620.034285714284,12044.400333333333
2022-11-17,Store_A,Jackets,209,8156.07,9915.787142857142,11727.098999999998
2022-11-17,Store_A,Jeans,191,13426.11,10210.301428571429,11610.325
2022-11-17,Store_A,T-Shirts,202,6988.21,9054.514285714286,11313.616333333333
2022-11-18,Store_D,Dresses,202,18991.24,11438.102857142858,11277.131000000001
2022-11-18,Store_D,Jackets,209,18054.63,12394.975714285714,11496.706333333334
2022-11-18,Store_D,T-Shirts,171,13635.7,13267.567142857142,11545.854333333333
2022-11-18,Store_D,Shoes,212,18491.41,13963.338571428572,11731.565
2022-11-18,Store_D,Jeans,194,5199.06,13540.908571428572,11293.386333333334
2022-11-18,Store_D,Accessories,177,5485.0,12406.464285714286,11317.289666666667
2022-11-18,Store_C,Jackets,174,4263.77,12017.258571428572,10905.698333333334
2022-11-18,Store_E,Jeans,210,8297.75,10489.617142857143,11091.110999999999
2022-11-18,Store_E,Jackets,199,12658.16,9718.692857142858,11244.203000000001
2022-11-18,Store_E,Dresses,199,17820.13,10316.468571428572,11286.538
2022-11-18,Store_E,Shoes,196,5833.92,8508.255714285715,10914.361
2022-11-18,Store_E,Accessories,181,5175.39,8504.874285714286,10741.746000000001
2022-11-18,Store_C,Accessories,214,21082.32,10733.062857142857,11034.073333333334
2022-11-18,Store_E,T-Shirts,191,17273.07,12591.534285714284,11172.222000000002
2022-11-18,Store_C,Shoes,196,8605.32,12635.472857142857,11337.364999999998
2022-11-18,Store_B,Shoes,195,13114.97,12700.731428571427,11127.828000000001
2022-11-18,Store_A,Accessories,222,14775.73,12265.817142857142,11306.859333333332
2022-11-18,Store_C,Jeans,194,18726.05,14107.550000000001,11496.647
2022-11-18,Store_C,T-Shirts,223,8576.68,14593.448571428573,11606.117666666667
2022-11-18,Store_B,Accessories,212,14774.06,13692.268571428573,12024.833000000002
2022-11-18,Store_A,T-Shirts,199,7184.55,12251.051428571427,11594.791333333333
2022-11-18,Store_B,Dresses,202,13249.15,12914.455714285714,11657.612666666666
2022-11-18,Store_B,Jackets,214,18137.35,13631.93857142857,11759.567000000001
2022-11-18,Store_B,Jeans,215,19668.4,14330.891428571429,12338.309666666666
2022-11-18,Store_B,T-Shirts,219,20269.16,14551.335714285715,12635.397666666666
2022-11-18,Store_A,Shoes,187,9529.85,14687.502857142857,12702.140666666666
2022-11-18,Store_A,Dresses,198,5674.44,13387.557142857142,12437.255
2022-11-18,Store_A,Jackets,223,8439.22,13566.795714285716,12446.693333333335
2022-11-18,Store_A,Jeans,197,14520.04,13748.351428571428,12483.157666666666
2022-11-18,Store_C,Dresses,214,10906.08,12715.312857142857,12613.753333333334
2022-11-19,Store_D,Jackets,195,6630.22,10852.715714285714,12201.719333333333
2022-11-19,Store_B,Shoes,193,9800.61,9357.208571428571,11926.585333333334
2022-11-19,Store_D,Dresses,184,13815.99,9969.514285714287,11932.595000000001
2022-11-19,Store_D,T-Shirts,183,17351.57,11637.675714285713,11894.600333333334
2022-11-19,Store_D,Jeans,192,2085.69,10730.028571428571,11790.821333333331
2022-11-19,Store_D,Shoes,202,16627.08,11031.034285714286,12162.223999999998
2022-11-19,Store_E,Shoes,217,17733.12,12006.325714285715,12611.202333333333
2022-11-19,Store_E,T-Shirts,188,12784.05,12885.444285714286,12760.745666666666
2022-11-19,Store_E,Jeans,212,8600.95,12714.064285714285,12625.505333333333
2022-11-19,Store_E,Jackets,198,18502.85,13383.615714285714,12648.262666666667
2022-11-19,Store_E,Dresses,209,4389.95,11531.955714285714,12600.130333333333
2022-11-19,Store_C,Accessories,198,17438.15,13725.164285714285,13008.889
2022-11-19,Store_E,Accessories,205,7494.08,12420.449999999999,12555.947666666667
2022-11-19,Store_D,Accessories,227,9756.87,11280.985714285713,12305.407666666666
2022-11-19,Store_C,Shoes,191,13531.15,11387.714285714286,12469.602
2022-11-19,Store_B,Jackets,220,7205.83,11188.41142857143,12272.630666666666
2022-11-19,Store_C,Jackets,192,6706.59,9503.231428571427,12003.659333333335
2022-11-19,Store_C,Jeans,180,12790.86,10703.361428571428,11805.819666666666
2022-11-19,Store_C,T-Shirts,201,18323.63,10829.858571428571,12130.717999999999
2022-11-19,Store_B,Accessories,201,16755.85,12152.968571428572,12196.777666666665
2022-11-19,Store_B,Dresses,189,10372.11,12240.86,12303.029666666667
2022-11-19,Store_B,Jeans,206,6042.54,11171.058571428572,12062.809333333335
2022-11-19,Store_B,T-Shirts,215,16586.66,12511.177142857143,12011.119666666666
2022-11-19,Store_A,Accessories,178,10827.64,13099.89857142857,11716.427666666666
2022-11-19,Store_A,Shoes,213,4041.9,11850.047142857142,11175.519
2022-11-19,Store_A,Dresses,203,9052.56,10525.608571428573,11159.609333333334
2022-11-19,Store_A,Jackets,233,22668.23,11370.234285714285,11726.069
2022-11-19,Store_A,Jeans,188,9896.03,11302.222857142857,11774.629333333334
2022-11-19,Store_A,T-Shirts,206,10314.17,11912.455714285714,11634.433666666668
2022-11-19,Store_C,Dresses,201,13058.95,11408.497142857143,11706.196
2022-11-20,Store_D,Dresses,188,16521.27,12221.872857142856,12035.897666666666
2022-11-20,Store_D,Jackets,199,2403.98,11987.884285714286,11789.343333333332
2022-11-20,Store_D,T-Shirts,219,5190.44,11436.152857142859,11501.825
2022-11-20,Store_D,Shoes,191,8329.18,9387.717142857144,11201.078666666668
2022-11-20,Store_D,Jeans,188,5613.22,8775.887142857142,11318.663
2022-11-20,Store_D,Accessories,191,13183.46,9185.785714285714,11203.875666666667
2022-11-20,Store_C,Jackets,183,13246.15,9212.528571428573,11054.31
2022-11-20,Store_E,Jeans,188,17419.3,9340.81857142857,11208.818333333335
2022-11-20,Store_E,Jackets,201,6754.1,9962.264285714284,11147.256666666666
2022-11-20,Store_E,Dresses,177,15778.58,11474.855714285713,11056.447666666667
2022-11-20,Store_E,Shoes,198,2734.27,10675.582857142856,11001.258333333333
2022-11-20,Store_E,Accessories,172,5354.94,10638.685714285713,10598.484666666665
2022-11-20,Store_C,Accessories,222,20855.44,11734.682857142858,11043.863333333333
2022-11-20,Store_E,T-Shirts,221,5903.52,10685.735714285713,10915.418333333333
2022-11-20,Store_C,Shoes,186,4934.84,8902.24142857143,10628.874666666668
2022-11-20,Store_B,Shoes,196,8960.01,9217.371428571429,10687.347333333333
2022-11-20,Store_C,Dresses,193,18710.2,9636.174285714285,11087.467666666666
2022-11-20,Store_A,Jeans,185,8904.29,10517.605714285715,10957.915333333334
2022-11-20,Store_A,Jackets,211,7239.0,10786.757142857143,10588.427666666666
2022-11-20,Store_A,Dresses,196,10095.48,9249.619999999999,10366.415333333334
2022-11-20,Store_A,Shoes,197,12499.2,10191.86,10437.318333333333
2022-11-20,Store_B,T-Shirts,221,2281.01,9812.74142857143,10311.934000000001
2022-11-20,Store_B,Jeans,205,4470.86,9171.434285714287,9908.074
2022-11-20,Store_A,Accessories,174,15497.33,8712.452857142856,10063.730333333335
2022-11-20,Store_B,Dresses,221,18083.66,10023.79142857143,10531.788999999999
2022-11-20,Store_A,T-Shirts,186,14286.76,11030.614285714286,10706.262333333334
2022-11-20,Store_B,Accessories,221,12614.82,11390.52,10371.148666666668
2022-11-20,Store_C,T-Shirts,201,7558.2,10684.66285714286,10293.221
2022-11-20,Store_C,Jeans,206,18627.59,13019.888571428572,10570.335
2022-11-20,Store_B,Jackets,230,7413.07,13440.204285714284,10382.139
2022-11-21,Store_D,Shoes,195,5246.02,11975.731428571427,10006.297333333334
2022-11-21,Store_D,T-Shirts,206,18737.62,12069.154285714283,10550.752
2022-11-21,Store_D,Jeans,192,13083.03,11897.192857142856,10813.838333333331
2022-11-21,Store_D,Jackets,231,11825.74,11784.467142857144,10930.390333333333
2022-11-21,Store_D,Dresses,218,15539.82,12924.69857142857,11261.277
2022-11-21,Store_D,Accessories,177,4656.83,10928.875714285712,10977.056
2022-11-21,Store_C,Dresses,230,20431.15,12788.60142857143,11216.556000000002
2022-11-21,Store_E,Jeans,203,4623.18,12699.624285714284,10790.018666666667
2022-11-21,Store_E,Jackets,229,10528.25,11526.857142857143,10915.823666666667
2022-11-21,Store_E,Dresses,196,8604.33,10887.042857142858,10676.681999999999
2022-11-21,Store_E,Shoes,213,9170.36,10507.702857142856,10891.218333333334
2022-11-21,Store_E,Accessories,227,15786.2,10542.9,11238.927000000001
2022-11-21,Store_C,Accessories,220,14596.93,11962.914285714287,11030.310000000001
2022-11-21,Store_E,T-Shirts,172,10172.03,10497.325714285715,11172.593666666666
2022-11-21,Store_C,Shoes,194,7542.29,10914.34142857143,11259.508666666667
2022-11-21,Store_B,Shoes,203,19201.6,12153.391428571429,11600.895
2022-11-21,Store_C,Jackets,207,16740.2,13315.658571428574,11535.228333333334
2022-11-21,Store_A,T-Shirts,198,10143.21,13454.637142857144,11576.525666666665
2022-11-21,Store_A,Jeans,205,9355.19,12535.921428571428,11647.065333333332
2022-11-21,Store_A,Jackets,193,3149.05,10900.51,11415.517666666668
2022-11-21,Store_A,Dresses,192,6945.72,10439.608571428573,11230.401666666667
2022-11-21,Store_A,Shoes,225,17178.24,11816.172857142858,11726.975999999999
2022-11-21,Store_B,T-Shirts,204,2100.74,9373.192857142858,11647.972
2022-11-21,Store_A,Accessories,230,12048.76,8702.987142857144,11533.019666666665
2022-11-21,Store_B,Jackets,194,15897.27,9524.995714285715,11460.140000000001
2022-11-21,Store_B,Dresses,194,11220.04,9791.402857142859,11357.916
2022-11-21,Store_B,Accessories,204,15282.28,11524.721428571429,11446.831333333334
2022-11-21,Store_C,T-Shirts,200,17021.6,12964.132857142858,11762.277999999998
2022-11-21,Store_C,Jeans,182,14608.9,12597.084285714285,11628.321666666667
2022-11-21,Store_B,Jeans,194,14739.79,14402.662857142857,11872.545666666667
2022-11-22,Store_D,Jeans,202,5760.95,13504.404285714287,11889.71
2022-11-22,Store_D,Dresses,210,4536.48,11881.434285714286,11416.338666666667
2022-11-22,Store_D,Jackets,202,3370.73,10760.104285714287,11092.595333333335
2022-11-22,Store_D,T-Shirts,211,15816.95,10836.485714285713,11225.635666666667
2022-11-22,Store_D,Shoes,195,17534.33,10909.732857142857,11292.119333333334
2022-11-22,Store_B,Shoes,222,17938.49,11385.388571428572,11734.841333333334
2022-11-22,Store_E,T-Shirts,210,2880.88,9691.25857142857,11149.832333333332
2022-11-22,Store_E,Jeans,193,4067.51,9449.338571428572,11131.31
2022-11-22,Store_E,Jackets,199,11323.22,10418.872857142856,11157.809000000001
2022-11-22,Store_E,Dresses,192,10966.23,11503.944285714288,11236.539
2022-11-22,Store_E,Shoes,205,7788.05,10356.958571428573,11190.462
2022-11-22,Store_C,Accessories,205,3111.31,8296.527142857143,10767.965666666665
2022-11-22,Store_E,Accessories,205,15285.07,7917.467142857143,10790.903666666667
2022-11-22,Store_D,Accessories,198,6472.34,8430.532857142856,10667.580666666669
2022-11-22,Store_C,Shoes,197,11857.47,9543.384285714286,10811.42
2022-11-22,Store_B,Jackets,188,12728.28,9744.107142857143,10595.642666666668
2022-11-22,Store_C,Jackets,207,6794.91,9148.204285714286,10264.133
2022-11-22,Store_C,Dresses,235,18669.9,10702.754285714285,10548.356000000002
2022-11-22,Store_A,T-Shirts,194,2728.99,10648.137142857144,10327.482666666669
2022-11-22,Store_A,Jeans,184,15828.48,10725.767142857143,10750.130333333333
2022-11-22,Store_A,Jackets,237,4009.12,10373.878571428573,10652.243666666667
2022-11-22,Store_A,Shoes,210,4917.68,9382.48,10243.558333333332
2022-11-22,Store_A,Accessories,199,11531.9,9211.568571428572,10557.930333333334
2022-11-22,Store_A,Dresses,202,13847.4,10219.067142857142,10617.885000000002
2022-11-22,Store_B,Jeans,189,5501.7,8337.895714285714,10271.366
2022-11-22,Store_B,Dresses,196,16772.26,10344.077142857142,10456.44
2022-11-22,Store_B,Accessories,217,8826.78,9343.834285714285,10241.256666666666
2022-11-22,Store_C,T-Shirts,207,19669.11,11580.975714285714,10329.507000000001
2022-11-22,Store_C,Jeans,211,16590.0,13248.449999999999,10395.543666666666
2022-11-22,Store_B,T-Shirts,200,5062.59,12324.262857142856,10072.970333333335
2022-11-23,Store_D,Dresses,195,6001.8,11203.462857142858,10080.998666666668
2022-11-23,Store_C,Accessories,177,5682.21,11229.25,10119.189666666667
2022-11-23,Store_D,T-Shirts,197,7709.56,9934.578571428572,10263.817333333332
2022-11-23,Store_D,Jeans,208,11157.2,10267.495714285715,10108.492333333334
2022-11-23,Store_D,Jackets,220,17755.62,9994.14,10115.868666666667
2022-11-23,Store_D,Shoes,203,5712.1,8440.154285714287,9708.322333333335
2022-11-23,Store_E,Shoes,218,17101.06,10159.935714285715,10182.328333333335
2022-11-23,Store_E,T-Shirts,191,6909.33,10289.582857142857,10277.055666666665
2022-11-23,Store_E,Jeans,192,10163.69,10929.794285714286,10238.404666666665
2022-11-23,Store_E,Jackets,207,19637.44,12633.777142857143,10527.445
2022-11-23,Store_E,Dresses,183,11422.12,12671.622857142856,10648.580666666667
2022-11-23,Store_C,Shoes,182,3343.65,10612.77,10656.325333333334
2022-11-23,Store_E,Accessories,204,7119.08,10813.767142857143,10384.125666666667
2022-11-23,Store_D,Accessories,193,9169.49,9680.685714285715,10474.030666666666
2022-11-23,Store_C,Dresses,215,6458.78,9616.32142857143,10294.074333333332
2022-11-23,Store_B,Jackets,202,8133.37,9326.275714285714,10140.910666666667
2022-11-23,Store_C,Jeans,214,14852.74,8642.747142857143,10409.505000000001
2022-11-23,Store_C,T-Shirts,192,13316.98,8913.441428571428,10231.074333333332
2022-11-23,Store_B,Accessories,181,5309.16,9194.22857142857,10317.079999999998
2022-11-23,Store_B,Shoes,178,11993.19,9890.53,10189.237
2022-11-23,Store_B,Dresses,226,21130.89,11599.301428571427,10759.962666666666
2022-11-23,Store_B,Jeans,174,14262.03,12714.051428571429,11071.441
2022-11-23,Store_B,T-Shirts,188,11512.51,13196.785714285714,11070.794666666665
2022-11-23,Store_A,Accessories,205,12335.0,12837.108571428571,11020.381333333331
2022-11-23,Store_A,Shoes,190,10119.41,12380.312857142857,11174.305
2022-11-23,Store_A,Dresses,186,13101.53,13493.50857142857,11051.947333333334
2022-11-23,Store_A,Jackets,192,2437.25,12128.374285714284,10838.962999999998
2022-11-23,Store_A,Jeans,205,14970.84,11248.367142857143,10682.354
2022-11-23,Store_A,T-Shirts,188,11755.33,10890.267142857143,10521.198333333334
2022-11-23,Store_C,Jackets,209,18608.17,11903.932857142858,10972.717666666666
2022-11-24,Store_D,Jackets,224,8711.48,11386.287142857142,11063.040333333332
2022-11-24,Store_D,Jeans,210,8852.71,11205.33,11168.723666666667
2022-11-24,Store_C,Accessories,186,17311.24,11806.717142857142,11488.779666666667
2022-11-24,Store_D,Dresses,230,15213.79,13631.937142857143,11623.999333333333
2022-11-24,Store_D,T-Shirts,198,18774.37,14175.298571428571,11657.957666666667
2022-11-24,Store_D,Shoes,201,14044.96,14502.388571428572,11935.719666666666
2022-11-24,Store_E,Accessories,194,7209.36,12873.987142857144,11605.996333333333
2022-11-24,Store_E,T-Shirts,176,13604.35,13572.968571428572,11829.163666666667
2022-11-24,Store_E,Jackets,200,14600.38,14394.064285714285,11977.053333333335
2022-11-24,Store_E,Dresses,198,4267.99,12530.742857142855,11464.738333333335
2022-11-24,Store_E,Shoes,196,12874.17,12196.511428571428,11513.140000000001
2022-11-24,Store_C,Shoes,212,20237.0,12405.45857142857,12076.251666666667
2022-11-24,Store_D,Accessories,212,13387.15,12311.485714285713,12285.187333333333
2022-11-24,Store_C,Dresses,213,12142.78,13016.259999999998,12384.296999999999
2022-11-24,Store_E,Jeans,203,7258.75,12109.745714285715,12410.962666666666
2022-11-24,Store_C,Jeans,194,7679.73,11121.081428571428,12395.841333333334
2022-11-24,Store_A,Jeans,228,11491.44,12153.002857142856,12283.798
2022-11-24,Store_A,Jackets,224,19184.19,13054.434285714286,12479.371666666668
2022-11-24,Store_A,Dresses,191,7465.77,11229.972857142859,12551.258666666667
2022-11-24,Store_A,T-Shirts,204,5417.58,10091.462857142858,12332.071666666667
2022-11-24,Store_A,Shoes,201,5289.16,9112.374285714286,11804.014
2022-11-24,Store_A,Accessories,207,18856.59,10769.20857142857,11957.166
2022-11-24,Store_C,Jackets,183,3549.54,10179.18142857143,11691.733666666665
2022-11-24,Store_B,Jeans,198,7038.28,9543.015714285715,11515.176333333335
2022-11-24,Store_B,Jackets,191,11046.0,8380.417142857143,11546.062666666667
2022-11-24,Store_B,Dresses,192,4023.2,7888.621428571428,11243.451666666668
2022-11-24,Store_B,Shoes,194,10956.37,8679.877142857144,11527.422333333334
2022-11-24,Store_B,Accessories,202,11470.81,9562.97,11410.754666666668
2022-11-24,Store_C,T-Shirts,207,20393.61,9782.544285714286,11698.697333333334
2022-11-24,Store_B,T-Shirts,221,17479.58,11772.550000000001,11661.077666666668
2022-11-25,Store_C,Accessories,190,13728.9,12728.352857142858,11828.325
2022-11-25,Store_D,T-Shirts,203,20259.9,14044.624285714284,12208.564666666667
2022-11-25,Store_D,Jeans,195,14868.37,15593.934285714287,12127.135666666667
2022-11-25,Store_D,Jackets,206,14211.62,16058.970000000001,12093.730000000001
2022-11-25,Store_D,Dresses,203,16440.42,16768.914285714283,12015.931666666665
2022-11-25,Store_D,Shoes,178,10540.79,15361.368571428573,11899.126
2022-11-25,Store_E,Jackets,183,15984.16,15147.737142857144,12191.619333333334
2022-11-25,Store_E,T-Shirts,201,3901.06,13743.76,11868.176333333333
2022-11-25,Store_E,Jeans,189,10295.13,12320.221428571429,11724.668
2022-11-25,Store_E,Dresses,223,12071.56,11920.677142857141,11984.787
2022-11-25,Store_E,Shoes,203,20182.54,12773.665714285715,12228.399333333333
2022-11-25,Store_E,Accessories,211,7278.06,11464.757142857143,11796.434666666668
